,content,date,text,Length,sid_sentiment,finbert_label
1240,"['seen', 'per', 'share', 'new', 'york', 'gener', 'price']",20101115 2134450000,seen per share new york gener price,7,0.296,0
1241,['gener'],20101115 2128480000,gener,1,0.0,0
1242,"['rev', 'price', 'gener', 'price', 'initi', 'public', 'offer', 'busi']",20101115 2127090000,rev price gener price initi public offer busi,8,0.0,0
1243,"['rev', 'price', 'gener', 'price', 'initi', 'public', 'offer', 'high', 'end']",20101115 2127080000,rev price gener price initi public offer high end,9,0.0,0
1244,"['seen', 'per', 'share', 'gener', 'price', 'initi', 'public']",20101115 2119410000,seen per share gener price initi public,7,0.296,0
1245,"['seen', 'per', 'share', 'gener', 'price', 'initi', 'public']",20101115 2119410000,seen per share gener price initi public,7,0.296,0
1246,"['seen', 'per', 'share', 'gener', 'price', 'initi', 'pub']",20101115 2117320000,seen per share gener price initi pub,7,0.296,0
1247,"['seen', 'per', 'share', 'gener', 'price']",20101115 2117320000,seen per share gener price,5,0.296,0
1248,"['want', 'gener', 'initi', 'public', 'offer', 'invest', 'portfolio', 'gener']",20101115 2112560000,want gener initi public offer invest portfolio gener,8,0.0772,0
1249,"['want', 'gener', 'initi', 'public', 'offer', 'invest']",20101115 2112550000,want gener initi public offer invest,6,0.0772,0
1250,"['want', 'gener', 'initi', 'public', 'offer', 'invest']",20101115 2108380000,want gener initi public offer invest,6,0.0772,0
1251,"['want', 'gener', 'initi', 'public', 'offer', 'invest', 'portfolio', 'gener']",20101115 2108280000,want gener initi public offer invest portfolio gener,8,0.0772,0
1252,"['want', 'gener', 'initi', 'public', 'offer', 'invest', 'portfolio', 'gener']",20101115 2108250000,want gener initi public offer invest portfolio gener,8,0.0772,0
1253,"['want', 'gener', 'initi', 'public', 'offer', 'invest', 'portfolio', 'gener']",20101115 2108240000,want gener initi public offer invest portfolio gener,8,0.0772,0
1254,"['want', 'gener', 'initi', 'public', 'offer', 'invest', 'portfolio', 'gener']",20101115 2108240000,want gener initi public offer invest portfolio gener,8,0.0772,0
1255,"['seen', 'per', 'share', 'new', 'york', 'gener', 'price']",20101115 2100180000,seen per share new york gener price,7,0.296,0
1256,"['price', 'per', 'share', 'new', 'york', 'gener']",20101115 2057330000,price per share new york gener,6,0.296,0
1257,"['seen', 'per', 'share', 'gener', 'price', 'initi', 'pub']",20101115 2056000000,seen per share gener price initi pub,7,0.296,0
1258,"['busi', 'news', 'price', 'per', 'share', 'new', 'york', 'gener']",20101115 2054340000,busi news price per share new york gener,8,0.296,0
1259,"['report', 'may', 'rais', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock', 'may', 'prompt']",20101115 2051020000,report may rais price rang strong investor demand gener stock may prompt,12,0.4215,1
1260,"['econom', 'time', 'price', 'per', 'share', 'gener']",20101115 2050470000,econom time price per share gener,6,0.296,0
1261,"['seen', 'per', 'share', 'new', 'york', 'gener', 'price', 'initi', 'public']",20101115 2050110000,seen per share new york gener price initi public,9,0.296,0
1262,"['price', 'per', 'share', 'new', 'york', 'gener']",20101115 2044370000,price per share new york gener,6,0.296,0
1263,"['busi', 'price', 'per', 'share', 'gener', 'price']",20101115 2038000000,busi price per share gener price,6,0.296,0
1264,"['price', 'per', 'share', 'gener', 'price', 'initi', 'public', 'offer', 'minim']",20101115 2038000000,price per share gener price initi public offer minim,9,0.296,0
1265,"['sourc', 'may', 'rais', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock']",20101115 2034420000,sourc may rais price rang strong investor demand gener stock,10,0.4215,1
1266,"['price', 'gener', 'attract']",20101115 2028150000,price gener attract,3,0.3612,0
1267,"['price', 'per', 'share', 'new', 'york', 'gener']",20101115 2028130000,price per share new york gener,6,0.296,0
1268,"['price', 'per', 'share', 'new', 'york', 'gener']",20101115 2028120000,price per share new york gener,6,0.296,0
1269,"['sourc', 'may', 'rais', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock', 'may', 'prompt', 'th']",20101115 2026580000,sourc may rais price rang strong investor demand gener stock may prompt th,13,0.4215,1
1270,"['price', 'per', 'share', 'gener', 'price']",20101115 2025100000,price per share gener price,5,0.296,0
1271,"['gener', 'may', 'rais', 'price']",20101115 2024170000,gener may rais price,4,0.0,0
1272,"['may', 'rais', 'price', 'rang', 'person', 'matter', 'demand', 'gener']",20101115 2022320000,may rais price rang person matter demand gener,8,-0.1027,0
1273,"['price', 'per', 'share', 'gener', 'price', 'initi', 'p']",20101115 2018150000,price per share gener price initi p,7,0.296,0
1274,"['gener', 'price', 'initi', 'public', 'offer']",20101115 2016440000,gener price initi public offer,5,0.0,0
1275,"['gener', 'price', 'initi', 'public', 'offer', 'f', 'us', 'bu']",20101115 2016440000,gener price initi public offer f us bu,8,0.0,0
1276,"['gener', 'price', 'initi', 'pub']",20101115 2016440000,gener price initi pub,4,0.0,0
1277,"['gener', 'price', 'initi', 'public', 'offer']",20101115 2016430000,gener price initi public offer,5,0.0,0
1278,"['price', 'per', 'share', 'gener', 'price']",20101115 2015460000,price per share gener price,5,0.296,0
1279,"['price', 'per', 'share', 'gener', 'price']",20101115 2015460000,price per share gener price,5,0.296,0
1280,"['price', 'per', 'share', 'gener', 'price']",20101115 2015460000,price per share gener price,5,0.296,0
1281,"['gener', 'rank', 'top', 'us']",20101115 2001220000,gener rank top us,4,0.2023,0
1282,"['price', 'per', 'share', 'gener', 'price', 'initi']",20101115 2000560000,price per share gener price initi,6,0.296,0
1283,"['price', 'per', 'share', 'new', 'york', 'gener']",20101115 2000170000,price per share new york gener,6,0.296,0
1284,"['may', 'rais', 'price', 'rang', 'person', 'matter', 'demand', 'gener', 'stock', 'high', 'enough']",20101115 1956120000,may rais price rang person matter demand gener stock high enough,11,-0.1027,1
1285,"['advanc', 'ahead', 'f', 'month', 'gener', 'fi']",20101115 1956030000,advanc ahead f month gener fi,6,0.0,0
1286,"['gener', 'renaiss', 'featur']",20101115 1954150000,gener renaiss featur,3,0.0,0
1287,"['advanc', 'ahead', 'month', 'gener', 'sell', 'million', 'price']",20101115 1952400000,advanc ahead month gener sell million price,7,0.0,0
1288,"['may', 'rais', 'target', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock', 'may']",20101115 1950290000,may rais target price rang strong investor demand gener stock may,11,0.4215,1
1289,"['may', 'rais', 'target', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock', 'may', 'prompt']",20101115 1950180000,may rais target price rang strong investor demand gener stock may prompt,12,0.4215,1
1290,"['biggest', 'us', 'week', 'sinc', 'gener', 'initi', 'public', 'offer', 'join', 'stock', 'four', 'privat']",20101115 1950110000,biggest us week sinc gener initi public offer join stock four privat,12,0.296,0
1291,"['price', 'per', 'share', 'new', 'york', 'gener', 'price', 'initi']",20101115 1950100000,price per share new york gener price initi,8,0.296,0
1292,"['price', 'per', 'share', 'gener', 'price', 'initi', 'p']",20101115 1946560000,price per share gener price initi p,7,0.296,0
1293,"['price', 'per', 'share', 'gener', 'price', 'initi', 'p']",20101115 1946560000,price per share gener price initi p,7,0.296,0
1294,"['may', 'rais', 'target', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock', 'may', 'prompt']",20101115 1945410000,may rais target price rang strong investor demand gener stock may prompt,12,0.4215,1
1295,"['may', 'rais', 'target', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock', 'may', 'prompt']",20101115 1945410000,may rais target price rang strong investor demand gener stock may prompt,12,0.4215,1
1296,"['may', 'rais', 'target', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock', 'may', 'news', 'car']",20101115 1945410000,may rais target price rang strong investor demand gener stock may news car,13,0.4215,0
1297,"['may', 'rais', 'target', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock', 'may', 'prompt']",20101115 1945410000,may rais target price rang strong investor demand gener stock may prompt,12,0.4215,1
1298,"['may', 'rais', 'target', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock', 'may', 'prompt']",20101115 1945410000,may rais target price rang strong investor demand gener stock may prompt,12,0.4215,1
1299,"['may', 'rais', 'target', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock']",20101115 1945410000,may rais target price rang strong investor demand gener stock,10,0.4215,1
1300,"['gener', 'set', 'roll', 'stock', 'offer', 'big', 'week']",20101115 1945350000,gener set roll stock offer big week,7,0.0,0
1301,"['check', 'financ', 'news', 'gener', 'may', 'rais', 'price', 'reportedli', 'rais', 'price', 'rang']",20101115 1944140000,check financ news gener may rais price reportedli rais price rang,11,0.0,0
1302,"['seen', 'per', 'share', 'report', 'new', 'york', 'gener', 'like']",20101115 1943420000,seen per share report new york gener like,8,0.5719,0
1303,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1940500000,gener price initi public offer,5,0.0,0
1304,"['may', 'rais', 'target', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock', 'may', 'prompt']",20101115 1938050000,may rais target price rang strong investor demand gener stock may prompt,12,0.4215,1
1305,"['may', 'rais', 'target', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock', 'may', 'prompt']",20101115 1938050000,may rais target price rang strong investor demand gener stock may prompt,12,0.4215,1
1306,"['may', 'rais', 'price', 'rang', 'person', 'matter', 'demand', 'gener']",20101115 1936350000,may rais price rang person matter demand gener,8,-0.1027,0
1307,"['may', 'rais', 'price', 'rang', 'person', 'matter', 'demand', 'gener']",20101115 1936350000,may rais price rang person matter demand gener,8,-0.1027,0
1308,"['advanc', 'ahead', 'month', 'gener', 'sell', 'million', 'price']",20101115 1935360000,advanc ahead month gener sell million price,7,0.0,0
1309,"['advanc', 'ahead', 'month', 'gener', 'sell', 'million', 'price']",20101115 1935360000,advanc ahead month gener sell million price,7,0.0,0
1310,"['advanc', 'ahead', 'month', 'gener', 'sell']",20101115 1935190000,advanc ahead month gener sell,5,0.0,0
1311,"['gener', 'may', 'rais', 'price']",20101115 1934120000,gener may rais price,4,0.0,0
1312,"['buy', 'gener', 'price', 'gener']",20101115 1930240000,buy gener price gener,4,0.0,0
1313,"['price', 'week', 'gener', 'see', 'cash', 'final']",20101115 1929470000,price week gener see cash final,6,0.0,0
1314,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1927380000,gener price initi public offer,5,0.0,0
1315,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1926340000,gener price initi public offer,5,0.0,0
1316,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1923390000,gener price initi public offer,5,0.0,0
1317,"['market', 'news', 'gener', 'price']",20101115 1923390000,market news gener price,4,0.0,0
1318,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1923380000,gener price initi public offer,5,0.0,0
1319,"['seen', 'per', 'share', 'report', 'new', 'york', 'gener', 'canada']",20101115 1921350000,seen per share report new york gener canada,8,0.296,0
1320,"['may', 'rais', 'target', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock', 'may', 'prompt']",20101115 1919380000,may rais target price rang strong investor demand gener stock may prompt,12,0.4215,1
1321,"['sourc', 'may', 'rais', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock', 'may', 'prompt', 'auto']",20101115 1917040000,sourc may rais price rang strong investor demand gener stock may prompt auto,13,0.4215,1
1322,"['may', 'rais', 'target', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock', 'may', 'prompt']",20101115 1915090000,may rais target price rang strong investor demand gener stock may prompt,12,0.4215,1
1323,"['report', 'big', 'week', 'join', 'gener']",20101115 1907560000,report big week join gener,5,0.296,0
1324,"['gener', 'may', 'rais', 'price']",20101115 1906000000,gener may rais price,4,0.0,0
1325,"['report', 'big', 'week', 'join', 'gener']",20101115 1905110000,report big week join gener,5,0.296,0
1326,"['gener', 'may', 'bump', 'price', 'rang', 'month', 'price', 'common', 'rang']",20101115 1900580000,gener may bump price rang month price common rang,9,0.0,0
1327,"['sourc', 'may', 'rais', 'price', 'rang', 'strong', 'investor', 'demand', 'gener', 'stock', 'may', 'prompt']",20101115 1859590000,sourc may rais price rang strong investor demand gener stock may prompt,12,0.4215,1
1328,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1858300000,gener price initi public offer,5,0.0,0
1329,"['sourc', 'gener', 'may', 'rais', 'target', 'price', 'due', 'high', 'demand', 'person', 'matter', 'demand']",20101115 1858230000,sourc gener may rais target price due high demand person matter demand,12,-0.2263,-1
1330,"['gener', 'price', 'rang']",20101115 1853580000,gener price rang,3,0.0,0
1331,"['report', 'big', 'week', 'join', 'gener']",20101115 1853390000,report big week join gener,5,0.296,0
1332,"['report', 'big', 'week', 'join', 'gener']",20101115 1853380000,report big week join gener,5,0.296,0
1333,"['report', 'big', 'week', 'join', 'gener']",20101115 1853380000,report big week join gener,5,0.296,0
1334,"['seen', 'per', 'share', 'report', 'gener', 'like', 'price']",20101115 1853010000,seen per share report gener like price,7,0.5719,1
1335,"['gener', 'may', 'bump', 'price', 'rang']",20101115 1852460000,gener may bump price rang,5,0.0,-1
1336,"['gener', 'may', 'bump', 'price', 'rang']",20101115 1852450000,gener may bump price rang,5,0.0,-1
1337,"['gener', 'may', 'rais', 'price', 'reportedli', 'rais', 'price', 'rang']",20101115 1851470000,gener may rais price reportedli rais price rang,8,0.0,0
1338,"['daili', 'financ', 'gener', 'may', 'rais', 'price', 'reportedli', 'p', 'money']",20101115 1851470000,daili financ gener may rais price reportedli p money,9,0.0,0
1339,"['gener', 'may', 'bump', 'price', 'rang', 'month', 'price', 'common']",20101115 1850520000,gener may bump price rang month price common,8,0.0,-1
1340,"['gener', 'price', 'rang']",20101115 1849480000,gener price rang,3,0.0,0
1341,"['financi', 'seen', 'per', 'share', 'report', 'new', 'york', 'gener']",20101115 1849340000,financi seen per share report new york gener,8,0.296,0
1342,"['seen', 'per', 'share', 'report', 'new', 'york', 'gener', 'like']",20101115 1849330000,seen per share report new york gener like,8,0.5719,0
1343,"['seen', 'per', 'share', 'report', 'new', 'york', 'gener', 'like']",20101115 1849320000,seen per share report new york gener like,8,0.5719,0
1344,"['seen', 'per', 'share', 'report', 'gener', 'like', 'price', 'initi', 'pub']",20101115 1845510000,seen per share report gener like price initi pub,9,0.5719,1
1345,"['seen', 'per', 'share', 'report', 'gener', 'like', 'price', 'initi', 'pub']",20101115 1845500000,seen per share report gener like price initi pub,9,0.5719,1
1346,"['seen', 'per', 'share', 'report', 'gener', 'like', 'price']",20101115 1844140000,seen per share report gener like price,7,0.5719,1
1347,"['like', 'price', 'share', 'san', 'gener', 'like']",20101115 1844030000,like price share san gener like,6,0.7351,0
1348,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1842580000,gener price initi public offer,5,0.0,0
1349,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1842580000,gener price initi public offer,5,0.0,0
1350,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1842580000,gener price initi public offer,5,0.0,0
1351,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1840320000,gener price initi public offer,5,0.0,0
1352,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1840300000,gener price initi public offer,5,0.0,0
1353,"['seen', 'per', 'share', 'report', 'new', 'york', 'gener', 'like', 'price']",20101115 1840180000,seen per share report new york gener like price,9,0.5719,0
1354,"['seen', 'per', 'share', 'report', 'new', 'york', 'gener', 'like']",20101115 1840170000,seen per share report new york gener like,8,0.5719,0
1355,"['busi', 'seen', 'per', 'share', 'report', 'new', 'york', 'gener']",20101115 1840170000,busi seen per share report new york gener,8,0.296,0
1356,"['seen', 'per', 'share', 'report', 'new', 'york', 'gener', 'like', 'price', 'initi', 'public']",20101115 1840160000,seen per share report new york gener like price initi public,11,0.5719,0
1357,"['seen', 'per', 'share', 'report', 'new', 'york', 'gener', 'like']",20101115 1840160000,seen per share report new york gener like,8,0.5719,0
1358,"['seen', 'per', 'share', 'report', 'new', 'york', 'gener', 'like']",20101115 1840150000,seen per share report new york gener like,8,0.5719,0
1359,"['seen', 'per', 'share', 'report', 'new', 'york', 'gener', 'like']",20101115 1840150000,seen per share report new york gener like,8,0.5719,0
1360,"['seen', 'per', 'share', 'report', 'new', 'york', 'gener', 'like']",20101115 1840140000,seen per share report new york gener like,8,0.5719,0
1361,"['seen', 'per', 'share', 'report', 'new', 'york', 'gener', 'like']",20101115 1840140000,seen per share report new york gener like,8,0.5719,0
1362,"['may', 'rais', 'price', 'rang', 'person', 'matter', 'demand', 'gener', 'stock', 'high', 'enough']",20101115 1840080000,may rais price rang person matter demand gener stock high enough,11,-0.1027,1
1363,"['gener', 'may', 'bump', 'price', 'rang']",20101115 1839120000,gener may bump price rang,5,0.0,-1
1364,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright', 'th']",20101115 1839060000,spin red still show gener three bright th,8,0.4404,0
1365,"['gener', 'may', 'bump', 'price', 'rang', 'month', 'price', 'common']",20101115 1839050000,gener may bump price rang month price common,8,0.0,-1
1366,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1837220000,gener price initi public offer,5,0.0,0
1367,"['gener', 'may', 'bump', 'price', 'rang', 'month', 'price', 'common', 'rang']",20101115 1836430000,gener may bump price rang month price common rang,9,0.0,0
1368,"['sourc', 'gener', 'may', 'rais', 'target', 'price', 'due', 'high', 'demand']",20101115 1835190000,sourc gener may rais target price due high demand,9,-0.128,-1
1369,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1829300000,gener price initi public offer,5,0.0,0
1370,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1829290000,gener price initi public offer,5,0.0,0
1371,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1829290000,gener price initi public offer,5,0.0,0
1372,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1829290000,gener price initi public offer,5,0.0,0
1373,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1829280000,gener price initi public offer,5,0.0,0
1374,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1829280000,gener price initi public offer,5,0.0,0
1375,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1829270000,gener price initi public offer,5,0.0,0
1376,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1829270000,gener price initi public offer,5,0.0,0
1377,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1829260000,gener price initi public offer,5,0.0,0
1378,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1823330000,gener price initi public offer,5,0.0,0
1379,"['gener', 'price', 'rang']",20101115 1822340000,gener price rang,3,0.0,0
1380,"['gener', 'price', 'rang']",20101115 1820300000,gener price rang,3,0.0,0
1381,"['gener', 'price', 'ran']",20101115 1818590000,gener price ran,3,0.0,0
1382,"['gener', 'price', 'rang']",20101115 1818490000,gener price rang,3,0.0,0
1383,"['sourc', 'may', 'rais', 'price', 'rang', 'person', 'matter', 'demand', 'gener', 'stock']",20101115 1817380000,sourc may rais price rang person matter demand gener stock,10,-0.1027,0
1384,"['sourc', 'may', 'rais', 'price', 'rang', 'person', 'matter', 'demand', 'gener', 'stock', 'high', 'e']",20101115 1815070000,sourc may rais price rang person matter demand gener stock high e,12,-0.1027,1
1385,"['sourc', 'may', 'rais', 'price', 'rang', 'person', 'matter', 'demand', 'gener', 'stock', 'high', 'e']",20101115 1815070000,sourc may rais price rang person matter demand gener stock high e,12,-0.1027,1
1386,"['sourc', 'may', 'rais', 'price', 'rang', 'person', 'matter', 'demand', 'gener', 'stock']",20101115 1813540000,sourc may rais price rang person matter demand gener stock,10,-0.1027,0
1387,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1810470000,gener price initi public offer,5,0.0,0
1388,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1810470000,gener price initi public offer,5,0.0,0
1389,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1810460000,gener price initi public offer,5,0.0,0
1390,"['gener', 'price', 'initi', 'busi']",20101115 1810460000,gener price initi busi,4,0.0,0
1391,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1810460000,gener price initi public offer,5,0.0,0
1392,"['think', 'would', 'good', 'sit', 'gener', 'think', 'industri']",20101115 1801540000,think would good sit gener think industri,7,0.4404,0
1393,"['gener', 'price', 'initi', 'public', 'offer']",20101115 1751320000,gener price initi public offer,5,0.0,0
1394,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright', 'th']",20101115 1728390000,spin red still show gener three bright th,8,0.4404,0
1395,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright', 'th']",20101115 1728380000,spin red still show gener three bright th,8,0.4404,0
1396,"['gener', 'may', 'higher', 'earli', 'today']",20101115 1705080000,gener may higher earli today,5,0.0,1
1397,"['stay', 'away', 'stay', 'away', 'govern', 'gener', 'week', 'least']",20101115 1702420000,stay away stay away govern gener week least,8,0.0,0
1398,"['stay', 'away', 'stay', 'away', 'govern', 'gener', 'week', 'least']",20101115 1702410000,stay away stay away govern gener week least,8,0.0,0
1399,"['stay', 'away', 'stay', 'away', 'govern', 'gener', 'week', 'least']",20101115 1702410000,stay away stay away govern gener week least,8,0.0,0
1400,"['stay', 'away', 'stay', 'away', 'govern', 'gener', 'week', 'least']",20101115 1702400000,stay away stay away govern gener week least,8,0.0,0
1401,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright', 'futur']",20101115 1649300000,spin red still show gener three bright futur,8,0.4404,0
1402,"['spin', 'red', 'still', 'show', 'gener', 'three']",20101115 1649080000,spin red still show gener three,6,0.0,0
1403,"['spin', 'red', 'still', 'show', 'gener']",20101115 1649070000,spin red still show gener,5,0.0,0
1404,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright']",20101115 1649070000,spin red still show gener three bright,7,0.4404,0
1405,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright']",20101115 1649070000,spin red still show gener three bright,7,0.4404,0
1406,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright']",20101115 1649070000,spin red still show gener three bright,7,0.4404,0
1407,"['report', 'ralph', 'govern', 'postpon', 'gener', 'ralph', 'written', 'letter']",20101115 1636030000,report ralph govern postpon gener ralph written letter,8,0.0,0
1408,"['may', 'want', 'sit', 'gener', 'bright', 'automa']",20101115 1634460000,may want sit gener bright automa,6,0.4939,0
1409,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright', 'th']",20101115 1634430000,spin red still show gener three bright th,8,0.4404,0
1410,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright']",20101115 1618200000,spin red still show gener three bright,7,0.4404,0
1411,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright']",20101115 1618200000,spin red still show gener three bright,7,0.4404,0
1412,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright']",20101115 1618190000,spin red still show gener three bright,7,0.4404,0
1413,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright']",20101115 1618190000,spin red still show gener three bright,7,0.4404,0
1414,"['gener', 'big', 'stake', 'new']",20101115 1612330000,gener big stake new,4,0.0,0
1415,"['may', 'want', 'sit', 'gener', 'bright', 'th']",20101115 1609080000,may want sit gener bright th,6,0.4939,0
1416,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright']",20101115 1608400000,spin red still show gener three bright,7,0.4404,0
1417,"['spin', 'red', 'still', 'show', 'gener', 'three', 'b']",20101115 1608390000,spin red still show gener three b,7,0.0,0
1418,"['spin', 'red', 'still', 'show', 'gener', 'three', 'news']",20101115 1608110000,spin red still show gener three news,7,0.0,0
1419,"['gener', 'set']",20101115 1603490000,gener set,2,0.0,0
1420,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright']",20101115 1602320000,spin red still show gener three bright,7,0.4404,0
1421,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright']",20101115 1602320000,spin red still show gener three bright,7,0.4404,0
1422,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright']",20101115 1602320000,spin red still show gener three bright,7,0.4404,0
1423,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright']",20101115 1602320000,spin red still show gener three bright,7,0.4404,0
1424,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright', 'futur']",20101115 1602320000,spin red still show gener three bright futur,8,0.4404,0
1425,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright', 'futur']",20101115 1602310000,spin red still show gener three bright futur,8,0.4404,0
1426,"['stop', 'spin', 'red', 'still', 'show', 'gener']",20101115 1602310000,stop spin red still show gener,6,-0.296,0
1427,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright', 'futur']",20101115 1602310000,spin red still show gener three bright futur,8,0.4404,0
1428,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright']",20101115 1602300000,spin red still show gener three bright,7,0.4404,0
1429,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright']",20101115 1602300000,spin red still show gener three bright,7,0.4404,0
1430,"['spin', 'red', 'still', 'show', 'gener', 'three', 'bright']",20101115 1602300000,spin red still show gener three bright,7,0.4404,0
1431,"['may', 'want', 'sit', 'gener', 'bright']",20101115 1550050000,may want sit gener bright,5,0.4939,0
1432,"['may', 'want', 'sit', 'gener', 'bright']",20101115 1550040000,may want sit gener bright,5,0.4939,0
1433,"['role', 'underwrit', 'gener']",20101115 1542010000,role underwrit gener,3,0.0,0
1434,"['news', 'news', 'gener']",20101115 1540180000,news news gener,3,0.0,0
1435,"['may', 'want', 'sit', 'gener', 'bright']",20101115 1531050000,may want sit gener bright,5,0.4939,0
1436,"['may', 'want', 'sit', 'gener', 'bright']",20101115 1531030000,may want sit gener bright,5,0.4939,0
1437,"['may', 'want', 'sit', 'gener', 'bright']",20101115 1531020000,may want sit gener bright,5,0.4939,0
1438,"['may', 'want', 'sit', 'gener', 'bright']",20101115 1531010000,may want sit gener bright,5,0.4939,0
1439,"['may', 'want', 'sit', 'gener', 'bright']",20101115 1530590000,may want sit gener bright,5,0.4939,0
1440,"['stock', 'buy', 'stock', 'discuss', 'gener', 'date', 'like']",20101115 1525560000,stock buy stock discuss gener date like,7,0.3612,0
1441,"['stock', 'buy', 'stock', 'buy', 'stock', 'discuss', 'gener', 'date']",20101115 1513200000,stock buy stock buy stock discuss gener date,8,0.0,0
1442,"['stock', 'forum', 'stock', 'buy', 'stock', 'discuss', 'gener', 'date']",20101115 1513190000,stock forum stock buy stock discuss gener date,8,0.0,0
1443,"['stock', 'buy', 'stock', 'discuss', 'gener', 'date', 'like']",20101115 1513190000,stock buy stock discuss gener date like,7,0.3612,0
1444,"['china', 'play', 'role', 'gener']",20101115 1504160000,china play role gener,4,0.34,0
1445,"['news', 'role', 'underwrit', 'gener', 'claim', 'guid']",20101115 1415280000,news role underwrit gener claim guid,6,0.0,0
1446,"['gener', 'plant']",20101115 1405110000,gener plant,2,0.0,0
1447,"['avoid', 'carti', 'gener', 'p']",20101115 1355050000,avoid carti gener p,4,-0.296,0
1448,"['avoid', 'carti', 'gener']",20101115 1355040000,avoid carti gener,3,-0.296,0
1449,"['avoid', 'carti', 'gener', 'three']",20101115 1355010000,avoid carti gener three,4,-0.296,0
1450,"['avoid', 'carti', 'gener', 'three']",20101115 1355000000,avoid carti gener three,4,-0.296,0
1451,"['avoid', 'carti', 'gener', 'three']",20101115 1354340000,avoid carti gener three,4,-0.296,0
1452,"['avoid', 'carti', 'gener', 'three']",20101115 1354330000,avoid carti gener three,4,-0.296,0
1453,"['avoid', 'carti', 'gener', 'three']",20101115 1354310000,avoid carti gener three,4,-0.296,0
1454,"['avoid', 'carti', 'gener', 'three']",20101115 1354310000,avoid carti gener three,4,-0.296,0
1455,"['avoid', 'carti', 'gener', 'three']",20101115 1353050000,avoid carti gener three,4,-0.296,0
1456,"['avoid', 'carti', 'gener']",20101115 1353040000,avoid carti gener,3,-0.296,0
1457,"['avoid', 'carti', 'gener', 'three']",20101115 1353030000,avoid carti gener three,4,-0.296,0
